ask_price,base_currency,bid_price,creation_timestamp,currency,estimated_delivery_price,fetch_ts_ms,high,instrument_name,interest_rate,kind_filter,last,low,mark_iv,mark_price,mid_price,open_interest,price_change,quote_currency,underlying_index,underlying_price,volume,volume_usd
,BTC,0.0001,1764568637565,BTC,85953.58,1764568639569,,BTC-5DEC25-105000-P,0.0,option,0.1365,,73.76,0.22151453,,14.6,,BTC,BTC-5DEC25,85966.19,0.0,0.0
0.0003,BTC,0.0001,1764568637565,BTC,85953.58,1764568639569,0.002,BTC-1DEC25-84000-P,0.0,option,0.0002,0.0001,84.21,0.00018888,0.0002,117.3,100.0,BTC,SYN.BTC-1DEC25,85953.54932315335,154.2,7274.8
0.2485,BTC,0.244,1764568637566,BTC,85953.58,1764568639569,,BTC-25SEP26-100000-P,0.0,option,0.2024,,48.49,0.2458305,0.24625,633.7,,BTC,BTC-25SEP26,89754.33,0.0,0.0
0.006,BTC,0.005,1764568637566,BTC,85953.58,1764568639569,0.0065,BTC-26JUN26-200000-C,0.0,option,0.006,0.006,54.72,0.00547537,0.0055,962.2,-7.6923,BTC,BTC-26JUN26,88465.69,1.1,601.36
0.0029,BTC,0.0026,1764568637566,BTC,85953.58,1764568639569,0.0185,BTC-4DEC25-91000-C,0.0,option,0.0031,0.0031,52.32,0.00287029,0.00275,303.6,-83.2432,BTC,SYN.BTC-4DEC25,85963.02983078833,303.9,98942.59
0.0002,BTC,0.0001,1764568637566,BTC,85953.58,1764568639569,0.0006,BTC-5DEC25-104000-C,0.0,option,0.0002,0.0002,70.65,0.00014201,0.00015,128.3,-66.6667,BTC,BTC-5DEC25,85966.19,12.3,623.42
0.0815,BTC,0.0795,1764568637566,BTC,85953.58,1764568639569,,BTC-26DEC25-82000-C,0.0,option,0.1195,,52.15,0.08066123,0.0805,21.5,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.481,BTC,0.358,1764568637566,BTC,85953.58,1764568639569,,BTC-30JAN26-122000-P,0.0,option,0.139,,49.52,0.41452049,0.4195,0.1,,BTC,BTC-30JAN26,86504.81,0.0,0.0
0.4615,BTC,0.334,1764568637566,BTC,85953.58,1764568639569,,BTC-27FEB26-120000-P,0.0,option,,,47.44,0.3916787,0.39775,0.0,,BTC,SYN.BTC-27FEB26,86869.6,0.0,0.0
0.0001,BTC,,1764568637566,BTC,85953.58,1764568639569,,BTC-5DEC25-125000-C,0.0,option,0.0001,,78.46,7e-08,,1212.4,,BTC,BTC-5DEC25,85966.19,0.0,0.0
0.014,BTC,0.0135,1764568637566,BTC,85953.58,1764568639569,0.0205,BTC-27MAR26-125000-C,0.0,option,0.0135,0.0135,47.74,0.0134984,0.01375,721.9,-32.5,BTC,BTC-27MAR26,87234.73,62.5,85788.38
0.031,BTC,0.03,1764568637566,BTC,85953.58,1764568639569,0.044,BTC-27MAR26-110000-C,0.0,option,0.035,0.035,46.77,0.03073604,0.0305,773.9,-19.5402,BTC,BTC-27MAR26,87234.73,3.6,11801.43
0.232,BTC,0.229,1764568637566,BTC,85953.58,1764568639569,0.2355,BTC-25SEP26-80000-C,0.0,option,0.2355,0.2355,50.54,0.23047165,0.2305,590.8,0.0,BTC,BTC-25SEP26,89754.7,0.1,2053.41
0.083,BTC,0.0805,1764568637566,BTC,85953.58,1764568639569,,BTC-1DEC25-93000-P,0.0,option,0.012,,83.91,0.08197975,0.08175,3.7,,BTC,SYN.BTC-1DEC25,85953.54932315335,0.0,0.0
0.002,BTC,0.0016,1764568637566,BTC,85953.58,1764568639569,0.002,BTC-26JUN26-280000-C,0.0,option,0.002,0.002,62.12,0.00183269,0.0018,152.5,0.0,BTC,BTC-26JUN26,88465.69,0.6,110.03
0.304,BTC,0.184,1764568637566,BTC,85953.58,1764568639569,,BTC-27FEB26-105000-P,0.0,option,,,46.45,0.23715191,0.244,0.0,,BTC,SYN.BTC-27FEB26,86869.6,0.0,0.0
0.041,BTC,0.04,1764568637566,BTC,85953.58,1764568639569,0.0565,BTC-27MAR26-105000-C,0.0,option,0.04,0.04,46.61,0.04065645,0.0405,1281.0,-29.2035,BTC,BTC-27MAR26,87234.73,13.6,56780.29
0.0032,BTC,0.0029,1764568637566,BTC,85953.58,1764568639569,0.0029,BTC-27MAR26-40000-P,0.0,option,0.0029,0.002,72.92,0.00305988,0.00305,298.7,45.0,BTC,BTC-27MAR26,87234.73,3.3,739.87
0.0415,BTC,0.0405,1764568637566,BTC,85953.58,1764568639569,0.071,BTC-26DEC25-88000-C,0.0,option,0.0405,0.0395,48.58,0.04126954,0.041,987.5,-41.3043,BTC,BTC-26DEC25,86142.58,41.9,182313.07
0.0007,BTC,0.0006,1764568637566,BTC,85953.58,1764568639569,0.0007,BTC-26DEC25-50000-P,0.0,option,0.0007,0.0002,90.35,0.00066313,0.00065,1420.0,133.3333,BTC,BTC-26DEC25,86142.58,26.5,910.24
0.015,BTC,0.014,1764568637566,BTC,85953.58,1764568639569,0.0152,BTC-5DEC25-84000-P,0.0,option,0.0145,0.0024,58.42,0.01461153,0.0145,465.8,353.125,BTC,BTC-5DEC25,85966.51,346.1,351295.43
0.165,BTC,0.162,1764568637566,BTC,85953.58,1764568639569,0.1495,BTC-5DEC25-100000-P,0.0,option,0.1495,0.1495,62.89,0.1634966,0.1635,270.9,0.0,BTC,BTC-5DEC25,85966.19,0.1,1301.05
0.7445,BTC,0.7385,1764568637566,BTC,85953.58,1764568639569,,BTC-26DEC25-150000-P,0.0,option,0.6403,,74.77,0.74143556,0.7415,163.6,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.019,BTC,0.018,1764568637566,BTC,85953.58,1764568639569,0.0205,BTC-5DEC25-85000-P,0.0,option,0.019,0.0032,56.95,0.01868583,0.0185,646.4,427.7778,BTC,BTC-5DEC25,85966.19,1284.9,1816305.57
0.1075,BTC,0.1045,1764568637566,BTC,85953.58,1764568639569,0.098,BTC-5DEC25-95000-P,0.0,option,0.098,0.0415,53.86,0.10601285,0.106,485.3,136.1446,BTC,BTC-5DEC25,85966.19,0.9,5614.06
0.013,BTC,0.0105,1764568637566,BTC,85953.58,1764568639569,,BTC-1DEC25-85000-C,0.0,option,,,64.41,0.01172443,0.01175,0.0,,BTC,SYN.BTC-1DEC25,85953.54932315335,0.0,0.0
0.0245,BTC,0.023,1764568637566,BTC,85953.58,1764568639569,0.0275,BTC-26JUN26-140000-C,0.0,option,0.0275,0.0275,49.13,0.0237426,0.02375,458.8,0.0,BTC,BTC-26JUN26,88465.69,4.0,9618.61
0.412,BTC,0.293,1764568637566,BTC,85953.58,1764568639569,,BTC-30JAN26-116000-P,0.0,option,0.1555,,47.96,0.34739894,0.3525,11.8,,BTC,BTC-30JAN26,86504.81,0.0,0.0
0.095,BTC,0.094,1764568637566,BTC,85953.58,1764568639569,0.0965,BTC-27MAR26-85000-P,0.0,option,0.095,0.065,48.34,0.09468635,0.0945,2450.2,38.6861,BTC,BTC-27MAR26,87234.73,215.1,1633529.14
0.0085,BTC,0.0075,1764568637566,BTC,85953.58,1764568639569,0.0075,BTC-27MAR26-50000-P,0.0,option,0.0075,0.0055,65.54,0.00799416,0.008,1449.2,36.3636,BTC,BTC-27MAR26,87234.73,10.1,5411.18
0.443,BTC,0.4375,1764568637566,BTC,85953.58,1764568639569,,BTC-26DEC25-124000-P,0.0,option,0.359,,59.87,0.44008681,0.44025,97.8,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.7715,BTC,0.77,1764568637566,BTC,85953.58,1764568639569,,BTC-27MAR26-20000-C,0.0,option,0.7735,,93.61,0.77093175,0.77075,17.9,,BTC,BTC-27MAR26,87234.73,0.0,0.0
,BTC,,1764568637566,BTC,85953.58,1764568639569,,BTC-19DEC25-115000-P,0.0,option,0.2551,,58.94,0.33670182,,0.1,,BTC,SYN.BTC-19DEC25,86079.23,0.0,0.0
0.0043,BTC,0.0039,1764568637566,BTC,85953.58,1764568639569,0.026,BTC-5DEC25-91000-C,0.0,option,0.0037,0.0036,51.35,0.00425523,0.0041,378.9,-83.913,BTC,BTC-5DEC25,85966.51,60.7,44953.2
0.0004,BTC,0.0002,1764568637566,BTC,85953.58,1764568639569,0.0004,BTC-26DEC25-142000-C,0.0,option,0.0004,0.0004,71.58,0.00028656,0.0003,193.8,0.0,BTC,BTC-26DEC25,86144.86,0.4,14.0
0.0785,BTC,0.0775,1764568637566,BTC,85953.58,1764568639569,0.074,BTC-26JUN26-75000-P,0.0,option,0.074,0.074,51.43,0.07829203,0.078,2315.3,0.0,BTC,BTC-26JUN26,88465.69,0.1,646.4
0.2365,BTC,0.2315,1764568637566,BTC,85953.58,1764568639569,,BTC-26DEC25-106000-P,0.0,option,0.159,,49.28,0.23377336,0.234,366.0,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.0595,BTC,0.0585,1764568637566,BTC,85953.58,1764568639569,0.042,BTC-27FEB26-80000-P,0.0,option,0.042,0.039,49.67,0.05896233,0.059,14.0,7.6923,BTC,SYN.BTC-27FEB26,86869.6,0.8,2865.75
0.0345,BTC,0.0325,1764568637566,BTC,85953.58,1764568639569,0.0172,BTC-4DEC25-88000-P,0.0,option,0.0172,0.006,53.96,0.03406119,0.0335,15.5,186.6667,BTC,SYN.BTC-4DEC25,85963.02983078833,15.5,23162.72
0.0075,BTC,0.0065,1764568637566,BTC,85953.58,1764568639569,0.0055,BTC-4DEC25-82000-P,0.0,option,0.0055,0.0042,64.42,0.00698994,0.007,0.8,22.2222,BTC,SYN.BTC-4DEC25,85963.02983078833,0.8,340.34
0.1075,BTC,0.1055,1764568637566,BTC,85953.58,1764568639569,,BTC-30JAN26-82000-C,0.0,option,0.145,,49.28,0.10635528,0.1065,23.6,,BTC,BTC-30JAN26,86504.81,0.0,0.0
0.665,BTC,0.663,1764568637566,BTC,85953.58,1764568639569,,BTC-26JUN26-30000-C,0.0,option,0.753,,74.22,0.66408279,0.664,0.5,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.0013,BTC,0.0011,1764568637566,BTC,85953.58,1764568639569,0.003,BTC-26DEC25-115000-C,0.0,option,0.0015,0.0015,53.68,0.00119386,0.0012,3984.2,-50.0,BTC,BTC-26DEC25,86142.58,7.0,1043.75
0.131,BTC,0.0415,1764568637566,BTC,85953.58,1764568639569,,BTC-4DEC25-93000-P,0.0,option,,,54.16,0.08312109,0.08625,0.0,,BTC,SYN.BTC-4DEC25,85963.02983078833,0.0,0.0
0.5705,BTC,0.5375,1764568637566,BTC,85953.58,1764568639569,,BTC-26JUN26-135000-P,0.0,option,0.265,,48.88,0.5540363,0.554,12.5,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.028,BTC,0.026,1764568637566,BTC,85953.58,1764568639569,0.0275,BTC-25SEP26-50000-P,0.0,option,0.0255,0.024,59.15,0.02703748,0.027,612.6,6.25,BTC,BTC-25SEP26,89754.7,0.3,670.3
0.025,BTC,0.024,1764568637566,BTC,85953.58,1764568639569,0.042,BTC-30JAN26-100000-C,0.0,option,0.025,0.025,45.89,0.02492706,0.0245,2302.5,-35.8974,BTC,BTC-30JAN26,86504.81,266.6,963549.93
,BTC,0.0001,1764568637566,BTC,85953.58,1764568639569,,BTC-5DEC25-107000-P,0.0,option,0.2276,,77.28,0.24474095,,0.2,,BTC,BTC-5DEC25,85966.19,0.0,0.0
,BTC,,1764568637566,BTC,85953.58,1764568639569,,BTC-2DEC25-96000-P,0.0,option,,,72.83,0.11687516,,0.0,,BTC,SYN.BTC-2DEC25,85956.70949236501,0.0,0.0
0.1295,BTC,0.0405,1764568637566,BTC,85953.58,1764568639569,,BTC-3DEC25-93000-P,0.0,option,,,56.91,0.08249204,0.085,0.0,,BTC,SYN.BTC-3DEC25,85959.86966157668,0.0,0.0
0.516,BTC,0.391,1764568637566,BTC,85953.58,1764568639569,,BTC-30JAN26-125000-P,0.0,option,,,50.36,0.44844929,0.4535,0.0,,BTC,BTC-30JAN26,86504.81,0.0,0.0
0.071,BTC,0.07,1764568637566,BTC,85953.58,1764568639569,0.07,BTC-27MAR26-80000-P,0.0,option,0.07,0.05,49.75,0.07048419,0.0705,2787.3,40.0,BTC,BTC-27MAR26,87237.06,1.6,9017.0
2.4905,BTC,2.4765,1764568637566,BTC,85953.58,1764568639569,,BTC-26DEC25-300000-P,0.0,option,2.527,,121.31,2.48252207,2.4835,7.6,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.704,BTC,0.529,1764568637566,BTC,85953.58,1764568639569,,BTC-25SEP26-140000-P,0.0,option,0.593,,49.09,0.60504637,0.6165,1.0,,BTC,BTC-25SEP26,89754.7,0.0,0.0
,BTC,,1764568637566,BTC,85953.58,1764568639569,,BTC-26DEC25-260000-P,0.0,option,1.0765,,113.01,2.01819243,,0.0,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.0002,BTC,0.0001,1764568637566,BTC,85953.58,1764568639569,0.0001,BTC-26DEC25-40000-P,0.0,option,0.0001,0.0001,106.96,0.00017853,0.00015,1162.9,0.0,BTC,BTC-26DEC25,86144.86,0.5,4.56
,BTC,,1764568637566,BTC,85953.58,1764568639569,,BTC-3DEC25-95000-P,0.0,option,,,62.84,0.10548517,,0.0,,BTC,SYN.BTC-3DEC25,85959.86966157668,0.0,0.0
0.012,BTC,0.0115,1764568637566,BTC,85953.58,1764568639569,0.051,BTC-3DEC25-87000-C,0.0,option,0.0115,0.011,56.36,0.01172277,0.01175,13.3,-77.451,BTC,SYN.BTC-3DEC25,85959.86966157668,13.9,17885.23
0.0012,BTC,0.0008,1764568637566,BTC,85953.58,1764568639569,0.0012,BTC-26JUN26-340000-C,0.0,option,0.0009,0.0009,66.06,0.00098812,0.001,218.0,-25.0,BTC,BTC-26JUN26,88465.69,1.3,112.79
0.017,BTC,0.016,1764568637566,BTC,85953.58,1764568639569,0.017,BTC-12DEC25-81000-P,0.0,option,0.017,0.0055,57.78,0.01655368,0.0165,209.8,183.3333,BTC,BTC-12DEC25,86015.88,75.4,46569.5
0.0105,BTC,0.0095,1764568637566,BTC,85953.58,1764568639569,0.042,BTC-4DEC25-88000-C,0.0,option,0.0095,0.0095,53.96,0.0103653,0.01,4.5,-76.5432,BTC,SYN.BTC-4DEC25,85963.02983078833,4.5,11259.52
0.0023,BTC,0.002,1764568637566,BTC,85953.58,1764568639569,0.0055,BTC-19DEC25-105000-C,0.0,option,0.002,0.002,51.76,0.00218983,0.00215,1189.1,-60.0,BTC,SYN.BTC-19DEC25,86079.23,14.3,6674.97
0.0019,BTC,0.0016,1764568637566,BTC,85953.58,1764568639569,0.0175,BTC-4DEC25-92000-C,0.0,option,0.0017,0.0017,53.0,0.00187707,0.00175,16.7,-88.6667,BTC,SYN.BTC-4DEC25,85963.02983078833,18.4,14505.23
0.0285,BTC,0.0275,1764568637566,BTC,85953.58,1764568639569,0.0409,BTC-27FEB26-105000-C,0.0,option,0.028,0.028,46.45,0.02844369,0.028,129.6,-31.5403,BTC,SYN.BTC-27FEB26,86869.6,214.4,794379.96
0.005,BTC,0.0048,1764568637566,BTC,85953.58,1764568639569,0.005,BTC-30JAN26-55000-P,0.0,option,0.0049,0.0027,69.59,0.00514541,0.0049,233.6,68.9655,BTC,BTC-30JAN26,86504.81,68.7,23872.3
0.401,BTC,0.282,1764568637566,BTC,85953.58,1764568639569,,BTC-30JAN26-115000-P,0.0,option,0.2611,,47.71,0.33633842,0.3415,0.5,,BTC,BTC-30JAN26,86504.81,0.0,0.0
0.076,BTC,0.074,1764568637566,BTC,85953.58,1764568639569,,BTC-25SEP26-120000-C,0.0,option,0.095,,48.3,0.0754336,0.075,229.5,,BTC,BTC-25SEP26,89754.7,0.0,0.0
1.0255,BTC,0.8335,1764568637566,BTC,85953.58,1764568639569,,BTC-25SEP26-170000-P,0.0,option,,,51.22,0.91797144,0.9295,0.0,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.0505,BTC,0.05,1764568637566,BTC,85953.58,1764568639569,,BTC-19DEC25-87000-P,0.0,option,,,49.91,0.05008494,0.05025,0.0,,BTC,SYN.BTC-19DEC25,86081.47,0.0,0.0
0.2315,BTC,0.229,1764568637566,BTC,85953.58,1764568639569,,BTC-26JUN26-75000-C,0.0,option,0.2125,,51.43,0.23051952,0.23025,0.1,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.0065,BTC,0.006,1764568637566,BTC,85953.58,1764568639569,0.0175,BTC-19DEC25-98000-C,0.0,option,0.0065,0.0065,49.43,0.00687343,0.00625,127.3,-56.6667,BTC,SYN.BTC-19DEC25,86079.23,11.0,15063.47
0.0002,BTC,,1764568637566,BTC,85953.58,1764568639569,0.0002,BTC-5DEC25-108000-C,0.0,option,0.0001,0.0001,77.28,7.197e-05,,120.7,-50.0,BTC,BTC-5DEC25,85966.19,8.1,143.66
0.025,BTC,0.024,1764568637566,BTC,85953.58,1764568639569,,BTC-3DEC25-85000-C,0.0,option,,,60.82,0.024362,0.0245,0.0,,BTC,SYN.BTC-3DEC25,85959.86966157668,0.0,0.0
0.1005,BTC,0.0995,1764568637566,BTC,85953.58,1764568639569,0.101,BTC-26JUN26-80000-P,0.0,option,0.101,0.076,50.36,0.10031687,0.1,1511.5,32.8947,BTC,BTC-26JUN26,88465.69,12.6,101392.77
0.0525,BTC,0.0515,1764568637566,BTC,85953.58,1764568639569,0.089,BTC-19DEC25-85000-C,0.0,option,0.089,0.089,51.5,0.05196636,0.052,0.1,0.0,BTC,SYN.BTC-19DEC25,86079.23,0.1,814.03
0.0055,BTC,0.005,1764568637566,BTC,85953.58,1764568639569,0.0055,BTC-3DEC25-82000-P,0.0,option,0.0055,0.003,70.0,0.00527275,0.00525,0.5,83.3333,BTC,SYN.BTC-3DEC25,85962.25967950103,0.5,198.93
0.0475,BTC,0.045,1764568637566,BTC,85953.58,1764568639569,0.0525,BTC-5DEC25-83000-C,0.0,option,0.0525,0.0525,60.66,0.04610094,0.04625,52.5,0.0,BTC,BTC-5DEC25,85966.19,1.8,8214.31
0.087,BTC,0.085,1764568637566,BTC,85953.58,1764568639569,,BTC-25SEP26-115000-C,0.0,option,0.1071,,48.29,0.08665139,0.086,992.4,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.0001,BTC,,1764568637566,BTC,85953.58,1764568639569,0.007,BTC-1DEC25-92000-C,0.0,option,0.0001,0.0001,83.36,0.0,,150.9,-95.0,BTC,SYN.BTC-1DEC25,85953.54932315335,179.8,36388.94
0.125,BTC,0.123,1764568637566,BTC,85953.58,1764568639569,,BTC-27FEB26-82000-C,0.0,option,,,49.07,0.12391935,0.124,0.0,,BTC,SYN.BTC-27FEB26,86869.6,0.0,0.0
0.0002,BTC,0.0001,1764568637566,BTC,85953.58,1764568639569,,BTC-26DEC25-180000-C,0.0,option,0.0003,,94.18,0.00014302,0.00015,5060.4,,BTC,BTC-26DEC25,86144.86,0.0,0.0
0.0042,BTC,0.0037,1764568637566,BTC,85953.58,1764568639569,0.0075,BTC-1DEC25-86000-P,0.0,option,0.0041,0.0001,60.95,0.00399725,0.00395,300.7,1950.0,BTC,SYN.BTC-1DEC25,85953.54932315335,299.0,88607.84
0.009,BTC,0.0085,1764568637566,BTC,85953.58,1764568639569,0.0125,BTC-27MAR26-135000-C,0.0,option,0.0085,0.0085,49.22,0.00849028,0.00875,2194.1,-32.0,BTC,BTC-27MAR26,87234.73,2.3,1985.46
0.0009,BTC,0.0006,1764568637566,BTC,85953.58,1764568639569,0.0005,BTC-26JUN26-380000-C,0.0,option,0.0005,0.0005,68.93,0.00077712,0.00075,250.0,0.0,BTC,BTC-26JUN26,88465.69,25.5,1169.15
0.346,BTC,0.3365,1764568637566,BTC,85953.58,1764568639569,0.27,BTC-27MAR26-115000-P,0.0,option,0.27,0.27,46.86,0.34128841,0.34125,528.2,0.0,BTC,BTC-27MAR26,87234.73,0.1,2467.22
0.0095,BTC,0.0085,1764568637566,BTC,85953.58,1764568639569,0.024,BTC-19DEC25-96000-C,0.0,option,0.009,0.009,48.83,0.0094875,0.009,27.6,-59.0909,BTC,SYN.BTC-19DEC25,86079.23,3.4,5757.27
1.277,BTC,1.095,1764568637566,BTC,85953.58,1764568639569,,BTC-27MAR26-190000-P,0.0,option,0.6105,,58.65,1.17949278,1.186,0.1,,BTC,BTC-27MAR26,87234.73,0.0,0.0
0.0005,BTC,0.0004,1764568637566,BTC,85953.58,1764568639569,0.006,BTC-3DEC25-94000-C,0.0,option,0.001,0.001,60.45,0.00045519,0.00045,12.6,-70.5882,BTC,SYN.BTC-3DEC25,85959.86966157668,14.8,4902.69
0.0002,BTC,,1764568637566,BTC,85953.58,1764568639569,0.0037,BTC-2DEC25-94000-C,0.0,option,0.0001,0.0001,68.25,0.00010484,,69.1,-93.3333,BTC,SYN.BTC-2DEC25,85956.70949236501,45.7,4492.46
0.13,BTC,0.127,1764568637566,BTC,85953.58,1764568639569,0.0875,BTC-30JAN26-94000-P,0.0,option,0.087,0.087,46.18,0.12868856,0.1285,433.4,0.0,BTC,BTC-30JAN26,86504.47,5.8,46019.75
0.0355,BTC,0.0345,1764568637566,BTC,85953.58,1764568639569,,BTC-4DEC25-84000-C,0.0,option,,,59.98,0.03504255,0.035,0.0,,BTC,SYN.BTC-4DEC25,85963.02983078833,0.0,0.0
0.059,BTC,0.057,1764568637566,BTC,85953.58,1764568639569,,BTC-25SEP26-130000-C,0.0,option,0.0745,,48.62,0.0580308,0.058,983.8,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.0835,BTC,0.082,1764568637566,BTC,85953.58,1764568639569,0.0655,BTC-27FEB26-85000-P,0.0,option,0.0655,0.054,48.12,0.08270885,0.08275,3.6,21.2963,BTC,SYN.BTC-27FEB26,86869.6,0.3,1603.15
0.0036,BTC,0.0031,1764568637566,BTC,85953.58,1764568639569,0.0105,BTC-1DEC25-86000-C,0.0,option,0.005,0.0047,60.95,0.00345683,0.00335,28.8,-52.381,BTC,SYN.BTC-1DEC25,85953.54932315335,32.6,18593.34
2.5845,BTC,2.307,1764568637566,BTC,85953.58,1764568639569,,BTC-27MAR26-300000-P,0.0,option,1.7465,,71.12,2.43913079,2.44575,0.1,,BTC,BTC-27MAR26,87234.73,0.0,0.0
0.02,BTC,0.019,1764568637566,BTC,85953.58,1764568639569,0.02,BTC-12DEC25-82000-P,0.0,option,0.0195,0.007,56.72,0.01956101,0.0195,1034.1,178.5714,BTC,BTC-12DEC25,86015.88,70.2,68667.45
0.0001,BTC,,1764568637566,BTC,85953.58,1764568639569,,BTC-26DEC25-260000-C,0.0,option,0.0001,,113.01,1.172e-05,,212.5,,BTC,BTC-26DEC25,86144.86,0.0,0.0
0.0335,BTC,0.032,1764568637566,BTC,85953.58,1764568639569,0.0325,BTC-3DEC25-84000-C,0.0,option,0.0325,0.0325,63.52,0.03247683,0.03275,1.5,0.0,BTC,SYN.BTC-3DEC25,85959.86966157668,1.5,4190.2
0.2505,BTC,0.248,1764568637566,BTC,85953.58,1764568639569,0.264,BTC-26DEC25-65000-C,0.0,option,0.264,0.264,68.85,0.24944159,0.24925,74.9,0.0,BTC,BTC-26DEC25,86142.58,0.3,6940.7
0.0465,BTC,0.0455,1764568637566,BTC,85953.58,1764568639569,0.047,BTC-26DEC25-85000-P,0.0,option,0.046,0.0215,50.17,0.04571232,0.046,13246.0,91.6667,BTC,BTC-26DEC25,86142.58,1071.3,3943925.89
0.0665,BTC,0.0645,1764568637566,BTC,85953.58,1764568639569,,BTC-25SEP26-125000-C,0.0,option,0.08,,48.4,0.06595383,0.0655,1224.0,,BTC,BTC-25SEP26,89754.33,0.0,0.0
0.06,BTC,0.0575,1764568637566,BTC,85953.58,1764568639569,0.06,BTC-1DEC25-91000-P,0.0,option,0.06,0.003,74.57,0.05871137,0.05875,256.1,823.0769,BTC,SYN.BTC-1DEC25,85953.54932315335,285.8,193660.09
0.0235,BTC,0.0225,1764568637566,BTC,85953.58,1764568639569,0.034,BTC-27MAR26-115000-C,0.0,option,0.023,0.023,46.86,0.02303567,0.023,1335.2,-29.2308,BTC,BTC-27MAR26,87234.73,13.2,39757.67
1.3475,BTC,1.1835,1764568637566,BTC,85953.58,1764568639569,,BTC-26JUN26-200000-P,0.0,option,0.6745,,54.72,1.26620204,1.2655,0.6,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.0049,BTC,0.0043,1764568637566,BTC,85953.58,1764568639569,0.005,BTC-26JUN26-210000-C,0.0,option,0.005,0.005,55.88,0.00467944,0.0046,164.5,0.0,BTC,BTC-26JUN26,88465.69,0.5,214.91
0.167,BTC,0.0715,1764568637566,BTC,85953.58,1764568639569,,BTC-19DEC25-95000-P,0.0,option,,,48.35,0.11464334,0.11925,0.0,,BTC,SYN.BTC-19DEC25,86079.23,0.0,0.0
0.0305,BTC,0.0295,1764568637567,BTC,85953.58,1764568639569,0.03,BTC-30JAN26-75000-P,0.0,option,0.03,0.018,52.83,0.03009854,0.03,636.5,66.6667,BTC,BTC-30JAN26,86504.81,55.0,128430.8
0.0017,BTC,0.0013,1764568637567,BTC,85953.58,1764568639569,0.0019,BTC-27MAR26-190000-C,0.0,option,0.0016,0.0016,58.65,0.00150985,0.0015,884.7,-15.7895,BTC,BTC-27MAR26,87237.06,4.8,753.35
,BTC,0.003,1764568637567,BTC,85953.58,1764568639569,,BTC-5DEC25-115000-P,0.0,option,0.2555,,77.28,0.33769804,,6.2,,BTC,BTC-5DEC25,85966.19,0.0,0.0
0.0225,BTC,0.0215,1764568637567,BTC,85953.58,1764568639569,0.024,BTC-25SEP26-175000-C,0.0,option,0.024,0.024,51.59,0.02180116,0.022,28.4,0.0,BTC,BTC-25SEP26,89754.7,0.1,209.46
0.0145,BTC,0.0135,1764568637567,BTC,85953.58,1764568639569,0.016,BTC-2DEC25-86000-P,0.0,option,0.015,0.0006,63.29,0.0140251,0.014,142.3,1263.6364,BTC,SYN.BTC-2DEC25,85956.70949236501,150.3,135134.3
0.118,BTC,0.03,1764568637567,BTC,85953.58,1764568639569,0.0305,BTC-3DEC25-92000-P,0.0,option,0.0305,0.0175,56.35,0.07130432,0.074,0.5,74.2857,BTC,SYN.BTC-3DEC25,85959.86966157668,0.5,1063.58
0.0175,BTC,0.017,1764568637567,BTC,85953.58,1764568639569,0.042,BTC-12DEC25-90000-C,0.0,option,0.0165,0.0165,51.02,0.0177246,0.01725,1316.3,-59.7561,BTC,BTC-12DEC25,86016.18,319.1,533219.73
0.0001,BTC,,1764568637567,BTC,85953.58,1764568639569,0.0011,BTC-1DEC25-94000-C,0.0,option,0.0001,0.0001,83.91,0.0,,137.7,-50.0,BTC,SYN.BTC-1DEC25,85953.54932315335,82.2,2293.91
0.0017,BTC,0.0015,1764568637567,BTC,85953.58,1764568639569,0.0038,BTC-26DEC25-112000-C,0.0,option,0.002,0.002,52.13,0.00163011,0.0016,16513.5,-47.3684,BTC,BTC-26DEC25,86142.58,2.0,451.63
0.3735,BTC,0.3685,1764568637567,BTC,85953.58,1764568639569,,BTC-26DEC25-118000-P,0.0,option,0.2945,,55.7,0.37073602,0.371,259.3,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.005,BTC,0.0046,1764568637567,BTC,85953.58,1764568639569,0.007,BTC-30JAN26-120000-C,0.0,option,0.0047,0.0047,49.16,0.00493678,0.0048,575.6,-32.8571,BTC,BTC-30JAN26,86504.81,1.0,468.47
0.4545,BTC,0.449,1764568637567,BTC,85953.58,1764568639569,,BTC-26DEC25-125000-P,0.0,option,0.351,,60.73,0.45167391,0.45175,673.7,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.052,BTC,0.05,1764568637567,BTC,85953.58,1764568639569,,BTC-3DEC25-82000-C,0.0,option,,,70.0,0.05133925,0.051,0.0,,BTC,SYN.BTC-3DEC25,85959.86966157668,0.0,0.0
